name,price,sweet,bitter,fruity,acidity,aging,soft
Netzl 2012 Anna-Christina Red (Carnuntum),65,3.0,3.0,5.0,5.0,2.0,3.0
Terre Rouge 2012 High Slopes Syrah (Sierra Foothills),40,3.0,5.0,5.0,5.0,5.0,3.0
Easton 2014 Zinfandel (Amador County),20,3.0,3.0,5.0,3.0,4.0,3.0
Ciringa 2011 Fosilni Breg Sauvignon Blanc (Slovenia),20,3.0,3.0,3.0,5.0,4.0,3.0
Herdade do Rocim 2013 Vale de Mata Branco White (Lisboa),21,4.0,3.0,4.0,5.0,4.0,4.0
Domaine Guillaman 2015 Frisson d'Automne White (C척tes de Gascogne),15,5.0,3.0,3.0,5.0,3.0,3.0
Cantina Caorsa NV Graffio Spumante Ros챕  (Bardolino Chiaretto),,5.0,3.0,5.0,4.0,3.0,5.0
Ch창teau la Tour Sainte Anne 2014 Ros챕 (C척tes de Provence),,3.0,3.0,5.0,3.0,3.0,2.0
Domaine Guillemot-Michel 2013 Quintaine  (Vir챕-Cless챕),50,3.0,3.0,4.0,5.0,3.0,5.0
Clos du Val 2004 Reserve Pinot Noir (Carneros),46,3.0,3.0,3.0,3.0,4.0,5.0
Ch창teau la Grolet 2014 T챗te de Cuv챕e  (C척tes de Bourg),19,3.0,5.0,3.0,5.0,3.0,3.0
Valentin Bianchi 2011 Elsa Malbec (Mendoza),10,3.0,3.0,5.0,3.0,2.0,3.0
:Nota Bene 2009 Syrah (Columbia Valley (WA)),25,3.0,3.0,5.0,3.0,2.0,3.0
Enotria 2012 Dolcetto (Mendocino),19,5.0,5.0,3.0,5.0,3.0,3.0
Bodegas Olarra 2010 Cerro A챰on Gran Reserva  (Rioja),38,3.0,3.0,5.0,3.0,5.0,3.0
C척te Bonneville 2009 Estate Bottled DuBrul Vineyard Red (Yakima Valley),120,3.0,3.0,5.0,4.0,4.0,3.0
Amalie Robert 2013 Her Silhouette Chardonnay (Willamette Valley),22,3.0,3.0,5.0,3.0,3.0,3.0
Joseph Cattin 2010 Hatschbourg Grand Cru Pinot Gris (Alsace),,4.0,3.0,4.0,5.0,3.0,5.0
Ch창teau Joly 2014  Saint-횋milion,20,3.0,3.0,5.0,3.0,4.0,5.0
Tabarrini 2007  Montefalco Rosso,,3.0,3.0,5.0,3.0,5.0,3.0
14 Hands 2013 Merlot (Columbia Valley (WA)),12,4.0,5.0,5.0,3.0,3.0,5.0
Marilena Barbera 2013 Dietro Le Case Inzolia (Menfi),22,3.0,3.0,5.0,5.0,3.0,2.0
Rivetto 2011 C챔 Vanin  (Barbaresco),40,3.0,5.0,5.0,3.0,3.0,3.0
Terre di Talamo 2012 PerCecco Petit Verdot (Toscana),35,3.0,5.0,5.0,3.0,3.0,3.0
Domaine LeSeurre 2014 Barrel Select Chardonnay (Finger Lakes),27,3.0,3.0,5.0,5.0,4.0,3.0
Tablas Creek 2015 Grenache Blanc (Adelaida District),30,5.0,3.0,5.0,5.0,3.0,3.0
San Pedro 2008 1865 Limited Edition Cabernet Sauvignon-Syrah (Cachapoal Valley),25,3.0,3.0,5.0,3.0,3.0,3.0
Trentadue 2006 Geyserville Estate Merlot (Alexander Valley),15,3.0,3.0,4.0,3.0,3.0,3.0
Astrales 2012  Ribera del Duero,70,5.0,5.0,5.0,3.0,3.0,5.0
Ch창teau Routas 2012 Ros챕 (Coteaux Varois en Provence),,3.0,3.0,5.0,5.0,3.0,5.0
Vaona 2007 Paverno  (Amarone della Valpolicella Classico),25,5.0,3.0,5.0,5.0,4.0,3.0
Colle S. Mustiola di Fabio Cenni 2008 Poggio ai Chiari Sangiovese (Toscana),45,3.0,5.0,5.0,3.0,4.0,3.0
Bennett Family 2005 The Reserve Cabernet Sauvignon (Napa Valley),27,5.0,4.0,5.0,3.0,3.0,1.0
Casetto 2015  Bardolino Classico,9,3.0,5.0,5.0,3.0,3.0,3.0
W.H. Smith 2012 Estate Cabernet Sauvignon (Howell Mountain),56,3.0,5.0,5.0,5.0,3.0,3.0
Joseph Phelps 2014 Freestone Vineyards Estate Grown Chardonnay (Sonoma Coast),55,3.0,3.0,3.0,5.0,5.0,3.0
Capitain-Gagnerot 2013 Les Moutottes Premier Cru  (Aloxe-Corton),45,3.0,4.0,4.0,5.0,5.0,3.0
Schloss Vollrads 2014 Sp채tlese Riesling (Rheingau),31,5.0,3.0,5.0,5.0,3.0,3.0
Wines & Winemakers 2014 Companhia das Lez챠rias Herdade de Catapereiro Ros챕 (Tejo),12,3.0,5.0,5.0,3.0,3.0,3.0
Roanoke Vineyards 2010 Gabby's Cabernet Franc (North Fork of Long Island),43,3.0,5.0,4.0,4.0,4.0,5.0
Gaja 2006 Costa Russi Nebbiolo (Langhe),420,3.0,5.0,5.0,5.0,5.0,3.0
Antichi Vigneti di Cantalupo 2008 Anno Primo  (Ghemme),38,4.0,5.0,5.0,4.0,3.0,2.0
Ch창teau Veronique 2012 Carignan-Grenache (Saint-Chinian),17,4.0,5.0,5.0,3.0,4.0,3.0
Rockroom Winemaking Cooperative 2007 TKO Cabernet Sauvignon (Oakville),80,5.0,5.0,5.0,3.0,4.0,1.0
MacLaren 2012 Atoosa's Vineyard Syrah (Russian River Valley),40,3.0,3.0,5.0,3.0,4.0,5.0
Valentin Bianchi 2015 Famiglia Bianchi Malbec (Mendoza),20,5.0,3.0,5.0,5.0,5.0,3.0
La Clarine Farm 2010 Suma Kaw Syrah (Sierra Foothills),24,3.0,5.0,5.0,3.0,3.0,3.0
Serni Fulvio Luigi 2013 Acciderba  (Bolgheri),42,3.0,5.0,5.0,3.0,4.0,3.0
King Family 2012 Viognier (Monticello),26,3.0,3.0,3.0,3.0,3.0,3.0
Querciavalle 1999  Vin Santo del Chianti Classico,47,5.0,3.0,5.0,3.0,3.0,3.0
Tercero 2010 Camp 4 Vineyard Grenache Blanc (Santa Ynez Valley),20,3.0,3.0,3.0,5.0,3.0,1.0
Torres 2008 Gran Coronas Reserva Cabernet Sauvignon (Pened챔s),24,3.0,3.0,5.0,3.0,5.0,3.0
Santa Carolina 2014 Reserva Estate Cabernet Sauvignon (Colchagua Valley),11,3.0,3.0,3.0,3.0,3.0,2.0
Sebastiani 2012 Zinfandel (Dry Creek Valley),36,3.0,3.0,5.0,4.0,4.0,3.0
Testarossa 2015 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),65,5.0,1.0,5.0,5.0,3.0,3.0
DeLille 2011 D2 Red (Columbia Valley (WA)),42,3.0,3.0,5.0,3.0,3.0,5.0
Giacosa Fratelli 2000 Rio Sordo  (Barbaresco),50,3.0,5.0,3.0,5.0,3.0,3.0
Recanati 2012 Reserve Manara Vineyard Merlot (Galilee),30,3.0,5.0,5.0,4.0,3.0,3.0
Caruso & Minini 2015 Timpune Grillo (Sicilia),15,3.0,3.0,5.0,5.0,3.0,2.0
WildAire 2012 Spofford Station Syrah (Walla Walla Valley (OR)),28,3.0,3.0,5.0,3.0,3.0,3.0
Clos Barenys 2004 Crianza Cabernet Sauvignon-Merlot (Tarragona),21,3.0,3.0,5.0,5.0,1.0,5.0
Pala 2014 Stellato  (Vermentino di Sardegna),30,4.0,3.0,5.0,5.0,3.0,3.0
Monchiero Carbone 2009 Sru  (Roero),,4.0,3.0,5.0,3.0,2.0,5.0
Netzl 2013 B채rnreiser Weissburgunder (Carnuntum),29,3.0,3.0,3.0,5.0,3.0,5.0
Blanchard Family 2010 Cash Allen Cabernet Sauvignon (Chalk Hill),35,3.0,5.0,3.0,5.0,3.0,3.0
Husch 2014 Estate Bottled Late Harvest Gew체rztraminer (Anderson Valley),25,5.0,3.0,4.0,5.0,1.0,3.0
Duckhorn 2006 Cabernet Sauvignon (Howell Mountain),75,5.0,5.0,5.0,3.0,2.0,3.0
La Chablisienne 2014 Les Clos Grand Cru  (Chablis),69,3.0,3.0,4.0,3.0,4.0,3.0
Freeman 2012 Akiko's Cuvee Pinot Noir (Sonoma Coast),62,3.0,5.0,5.0,5.0,3.0,5.0
Panizzi 2006 Vigna Santa Margherita  (Vernaccia di San Gimignano),17,3.0,3.0,5.0,3.0,4.0,4.0
Clos La Chance 2012 JoLi Meritage (Central Coast),50,3.0,3.0,5.0,3.0,4.0,3.0
Jos챕 Maria da Fonseca 2013 Periquita Ros챕 (Pen챠nsula de Set첬bal),11,3.0,3.0,5.0,3.0,3.0,3.0
The Vineyard House 2014 Estate Grown Chardonnay (Napa Valley),75,4.0,3.0,5.0,5.0,3.0,3.0
Bodega Patritti 2007 Primog챕nito Cabernet Sauvignon (Neuqu챕n),22,3.0,3.0,5.0,4.0,3.0,2.0
Ch창teau Lacombe Cadiot 2013  Bordeaux Sup챕rieur,30,3.0,5.0,3.0,3.0,3.0,1.0
Kendall-Jackson 2007 Grand Reserve Syrah (Santa Barbara County),25,5.0,5.0,5.0,3.0,4.0,1.0
Edizione Pennino 2005 Zinfandel (Rutherford),40,3.0,3.0,4.0,3.0,4.0,3.0
Le Brun de Neuville NV Blanc de Blancs Extra Brut Chardonnay (Champagne),60,3.0,3.0,5.0,5.0,3.0,2.0
Raphael 2016 Ros챕 of Pinot Noir (New York),20,3.0,3.0,5.0,5.0,2.0,1.0
Barkan 2009 20 Months Barrel Aged Reserve Cabernet Sauvignon (Galilee),22,3.0,5.0,3.0,3.0,3.0,3.0
Clearwater Canyon 2009 Cabernet Franc (Idaho),25,3.0,5.0,5.0,4.0,2.0,3.0
Vignoble de la Jarnoterie 2013 Quintessence  (Saint-Nicolas-de-Bourgueil),15,3.0,5.0,3.0,5.0,3.0,1.0
Domaine Seilly 2008 Schenkenberg Vieilles Vignes Gewurztraminer (Alsace),40,3.0,3.0,5.0,3.0,4.0,1.0
Old Soul 2012 Cabernet Sauvignon (Lodi),14,3.0,5.0,3.0,3.0,4.0,3.0
Novella 2009 Synergy Blanc White (Paso Robles),10,4.0,3.0,5.0,5.0,4.0,3.0
Wagner 2014 Caywood East Vineyard Riesling (Finger Lakes),18,3.0,3.0,3.0,5.0,3.0,1.0
Monemvasia 2005 300 Red (Lakonia),40,4.0,4.0,5.0,3.0,4.0,3.0
Gramercy 2009 Cabernet Sauvignon (Columbia Valley (WA)),50,3.0,3.0,3.0,3.0,5.0,3.0
Thelema 1999 Merlot (Stellenbosch),22,4.0,5.0,5.0,5.0,3.0,5.0
Ch창teau la Clide 2011 Moulin du Ch창teau la Clide  (Saint-횋milion),89,3.0,5.0,5.0,5.0,2.0,2.0
Viv찼c Winery 2006 V. by Viv찼c Single Vineyard Cabernet Sauvignon (New Mexico),22,3.0,5.0,5.0,3.0,3.0,5.0
Winery at La Grange 2013 Meritage (Virginia),38,3.0,5.0,5.0,3.0,4.0,5.0
Fattoria Mantellassi 2012 Mentore  (Morellino di Scansano),14,3.0,5.0,4.0,5.0,3.0,5.0
Covey Run 1996 Whiskey Canyon Vyd Cabernet Sauvignon (Yakima Valley),29,1.0,5.0,3.0,3.0,3.0,2.0
Ch창teau Cazeau 2015 Ros챕 (Bordeaux Ros챕),,3.0,3.0,5.0,5.0,3.0,3.0
Encostas de Estremoz 2016 Esperan챌a Reserva White (Alentejano),20,3.0,3.0,3.0,5.0,3.0,1.0
Cannonball 2014 Chardonnay (Sonoma County),15,5.0,3.0,5.0,3.0,3.0,3.0
Giulio Accornero e Figli 2007 Bricco Battista  (Barbera del Monferrato Superiore),30,3.0,3.0,5.0,3.0,3.0,3.0
Les Rocailles 2016 Apremont Jacqu챔re (Savoie),16,3.0,3.0,5.0,5.0,3.0,3.0
Ch창teau Puy Mouton 2010  Saint-횋milion,30,1.0,5.0,5.0,5.0,3.0,1.0
Opolo 2000 Cabernet Sauvignon (Paso Robles),32,3.0,3.0,5.0,3.0,4.0,3.0
Ca' Rugate 2008 Monte Alto  (Soave Classico),39,3.0,3.0,3.0,5.0,5.0,2.0
MacPhail 2012 Pratt Vineyard Pinot Noir (Sonoma Coast),49,3.0,3.0,5.0,3.0,3.0,5.0
Elk Cove 2016 Pinot Gris (Willamette Valley),19,3.0,3.0,5.0,3.0,3.0,3.0
The 50 by 50 2012 Pinot Noir (Sonoma Coast),30,3.0,3.0,5.0,5.0,4.0,3.0
Fielding Hills 2013 Estate Riverbend Vineyard Cabernet Sauvignon (Wahluke Slope),44,4.0,4.0,5.0,3.0,3.0,3.0
Gibbs 2014 Pinot Noir (Los Carneros),28,3.0,3.0,5.0,3.0,5.0,3.0
Frostwatch 2013 Pinot Noir (Bennett Valley),40,3.0,3.0,5.0,5.0,5.0,3.0
Casa Catelli 2005 Primitivo (Puglia),11,5.0,5.0,5.0,3.0,3.0,3.0
Macari 2008 Early Wine Chardonnay (North Fork of Long Island),17,5.0,3.0,3.0,5.0,1.0,3.0
Di Giovanna 2012 Poggionotte Nero d'Avola (Terre Siciliane),16,3.0,3.0,5.0,3.0,4.0,3.0
Terry Hoage 2007 Skins Grenache (Paso Robles),38,5.0,3.0,5.0,3.0,3.0,3.0
Martin Ray 2015 Limited Release Chardonnay (Green Valley),30,3.0,3.0,3.0,5.0,4.0,3.0
Alias 2013 Cabernet Sauvignon (California),10,5.0,5.0,5.0,3.0,2.0,5.0
Hawks View 2014 Hawks View Vineyard Pinot Noir (Chehalem Mountains),38,3.0,3.0,5.0,3.0,5.0,3.0
Cleto Chiarli 2012 Premium Vecchia Modena  (Lambrusco di Sorbara),15,3.0,3.0,5.0,3.0,3.0,3.0
La Bastide Saint Dominique 2008 Chloris Red (Ch창teauneuf-du-Pape),,3.0,5.0,3.0,3.0,4.0,5.0
Ch창teau de Lagarde 2016 Le Petit du Ch창teau de Lagarde  (Bordeaux),,3.0,5.0,5.0,3.0,1.0,3.0
Symington Family Estates 2012 Altano Quinta do Ata챠de Made With Organic Grapes Red (Douro),16,3.0,5.0,5.0,3.0,5.0,3.0
Arb챕ta 2012  Barbaresco,30,4.0,5.0,5.0,5.0,4.0,3.0
Pine Ridge 1997 Cabernet Sauvignon (Stags Leap District),50,3.0,5.0,5.0,3.0,4.0,3.0
Thi챕not NV Brut Ros챕  (Champagne),60,3.0,3.0,5.0,3.0,3.0,3.0
Manuel Olivier 2012  Pommard,50,3.0,5.0,5.0,5.0,2.0,3.0
Paul Cheneau NV Brut Ros챕 Sparkling (Cava),14,5.0,1.0,5.0,5.0,3.0,3.0
Kitchen Sink NV Chardonnay (California),11,5.0,3.0,5.0,5.0,3.0,3.0
Two Hands 2006 Bella's Garden Shiraz (Barossa Valley),60,3.0,3.0,5.0,3.0,3.0,3.0
Tua Rita 2008 Lodano White (Toscana),,4.0,3.0,5.0,5.0,4.0,3.0
Secret Spot Wines 2014 Lacrau Old Vines White (Douro),25,3.0,3.0,5.0,5.0,3.0,3.0
Helix by Reininger 2012 Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),28,3.0,3.0,5.0,3.0,4.0,3.0
Montevina 1999 White Zinfandel (Amador County),7,5.0,3.0,5.0,5.0,4.0,5.0
The Four Graces 2012 Doe Ridge Estate Pinot Noir,75,3.0,3.0,5.0,3.0,4.0,5.0
Larmandier-Bernier 2006 Vieilles Vignes de Cramant Grand Cru Chardonnay (Champagne),90,3.0,3.0,5.0,5.0,3.0,2.0
Bodegas y Vi챰edos Noe 2010 Cuatro Viura (Rioja),14,4.0,3.0,4.0,5.0,3.0,3.0
Fattoria Le Pupille 2010 RosaMati Ros챕 (Maremma),20,3.0,3.0,5.0,4.0,3.0,5.0
Vineyard 7&8 2007 Estate Cabernet Sauvignon (Spring Mountain District),125,3.0,5.0,5.0,5.0,5.0,1.0
Chateau Dauzac 2007  Margaux,,3.0,3.0,5.0,3.0,4.0,5.0
Naggiar 2009 Estate grown Syrah (Sierra Foothills),21,3.0,3.0,5.0,3.0,3.0,3.0
Trimbach 2014 Riesling (Alsace),34,3.0,3.0,3.0,5.0,3.0,3.0
Feudi di San Gregorio 2011 Privilegio Fiano (Irpinia),63,5.0,3.0,5.0,5.0,4.0,3.0
W. & J. Graham's 2005 Late Bottled Vintage  (Port),22,5.0,3.0,4.0,5.0,3.0,3.0
Shaw 2009 Keuka Hill Reserve Red (Finger Lakes),40,3.0,3.0,5.0,5.0,4.0,1.0
Matarromera 2008 Crianza  (Ribera del Duero),27,1.0,5.0,5.0,3.0,4.0,3.0
R&A; Pfaffl 2013 Altenberg Reserve St. Laurent (Nieder철sterreich),40,4.0,3.0,5.0,3.0,4.0,2.0
Dr. Heidemanns-Bergweiler 2009 Dry Riesling (Mosel),14,4.0,3.0,5.0,5.0,4.0,3.0
Valle dell'Acate 2011 Il Moro Red (Sicilia),28,4.0,5.0,5.0,5.0,2.0,3.0
J. Bookwalter 2014 Chapter 7 Conner Lee Vineyard Red (Columbia Valley (WA)),100,3.0,3.0,5.0,3.0,5.0,3.0
Vigin 2009 Noemy  (Barbaresco),45,3.0,5.0,3.0,5.0,5.0,3.0
David Fulton 2008 Petite Sirah (St. Helena),45,5.0,4.0,5.0,3.0,3.0,3.0
Alleromb 2014 Corfu Crossing Vineyard Grenache (Columbia Valley (WA)),65,3.0,3.0,5.0,3.0,4.0,3.0
Mezzacorona 2005 Nos Riserva  (Teroldego Rotaliano),35,3.0,3.0,5.0,3.0,4.0,5.0
Hobo 2007 Treborce Vineyard Zinfandel (Dry Creek Valley),30,5.0,3.0,5.0,3.0,4.0,1.0
Syncline 2014 Ciel du Cheval Vineyard Syrah (Red Mountain),50,3.0,3.0,5.0,4.0,4.0,2.0
Dante Rivetti 2012 Bricco di Neive Riserva  (Barbaresco),78,3.0,5.0,5.0,3.0,3.0,3.0
Gamba 2007 Campedel  (Valpolicella Classico Superiore Ripasso),18,5.0,3.0,5.0,3.0,3.0,3.0
Palma Real 2014 Verdejo (Rueda),14,3.0,3.0,5.0,5.0,3.0,3.0
Vinoce 2012 Cabernet Sauvignon (Mount Veeder),100,3.0,3.0,5.0,5.0,5.0,3.0
Tablas Creek 2005 C척tes de Tablas Red (Paso Robles),20,3.0,3.0,5.0,3.0,5.0,3.0
Fenestra 2010 Riesling (Arroyo Seco),15,5.0,3.0,5.0,4.0,3.0,3.0
Obsidian Ridge 2009 Obsidian Ridge Vineyard Cabernet Sauvignon (Red Hills Lake County),28,3.0,5.0,4.0,3.0,5.0,2.0
Boeger 2014 Zinfandel (El Dorado),19,5.0,3.0,5.0,3.0,2.0,3.0
Vina Robles 2009 Mountain Road Reserve Cabernet Sauvignon (Paso Robles),45,5.0,3.0,5.0,3.0,5.0,1.0
Finca Valpiedra 2010 Cantos de Valpiedra Crianza  (Rioja),20,3.0,3.0,5.0,5.0,5.0,3.0
Casa Belfi 2014 Rosso Red (Venezie),,3.0,5.0,5.0,3.0,3.0,3.0
Luis Felipe Edwards 2009 Reserva Cabernet Sauvignon (Colchagua Valley),9,3.0,3.0,5.0,3.0,4.0,3.0
Robert Young 2005 Scion Cabernet Sauvignon (Alexander Valley),58,3.0,3.0,5.0,3.0,4.0,1.0
Quinta da Beira 2014 Fais찾o Red (D찾o),8,3.0,5.0,5.0,5.0,2.0,3.0
Chilcas 2008 Single Vineyard Sauvignon Blanc (Casablanca Valley),18,4.0,3.0,5.0,5.0,3.0,3.0
Gary Farrell 2013 Bacigalupi Vineyard Chardonnay (Russian River Valley),50,5.0,3.0,5.0,5.0,3.0,3.0
Navarro 1997 Late Harvest Cluster Select White Riesling (Anderson Valley),25,5.0,1.0,5.0,5.0,3.0,5.0
Calina 2007 Reserva Carmen챔re (Maule Valley),9,3.0,3.0,5.0,3.0,4.0,5.0
Louis Guntrum 2012 Riesling (Germany),13,3.0,3.0,3.0,5.0,4.0,3.0
Ideal Drinks 2013 Emin챗ncia Loureiro (Vinho Verde),20,5.0,3.0,5.0,3.0,3.0,3.0
Domaine des Valanges 2014 Hors Classe  (Saint-V챕ran),26,3.0,3.0,5.0,5.0,3.0,3.0
Demetria 2010 Cuv챕e Constantine G-S-M (Santa Ynez Valley),47,5.0,3.0,5.0,5.0,5.0,4.0
Sbragia 2009 Gino's Zinfandel (Dry Creek Valley),30,3.0,3.0,5.0,3.0,4.0,3.0
3 Badge Beverage 2014 Gehricke Chardonnay (Russian River Valley),30,1.0,5.0,5.0,5.0,5.0,3.0
Achaval-Ferrer 2008 Quimera Red (Mendoza),50,3.0,3.0,5.0,5.0,5.0,3.0
Domaine de la Terre Rouge 2005 Ascent Syrah (Sierra Foothills),80,5.0,5.0,5.0,5.0,4.0,5.0
Fontanafredda 2012 Serralunga d'Alba  (Barolo),49,3.0,5.0,5.0,3.0,4.0,5.0
Arrowood 2013 Proprietary Red (Sonoma County),50,3.0,4.0,5.0,4.0,2.0,3.0
Cono Sur 2011 Organically Grown Grapes Chardonnay (San Antonio),14,5.0,3.0,5.0,3.0,3.0,3.0
Santa Ema 2013 Select Terroir Sauvignon Blanc (Maipo Valley),10,1.0,5.0,5.0,5.0,4.0,3.0
Tulip Winery 2012 Just Cabernet Sauvignon (Galilee),25,3.0,5.0,5.0,5.0,5.0,3.0
Ch창teau Magdelaine 2011 Barrel Sample  (Saint-횋milion),,3.0,5.0,5.0,3.0,3.0,1.0
Diwald 2014 Alte Weing채rten Gr체ner Veltliner (Wagram),30,3.0,3.0,3.0,3.0,4.0,3.0
McFadden 2014 Blue Quail Chardonnay (Potter Valley),15,3.0,3.0,5.0,5.0,1.0,5.0
Redtree 2011 Pinot Noir (California),8,3.0,3.0,5.0,3.0,4.0,5.0
The Farm Winery 2013 The Big Game Red (Adelaida District),75,3.0,5.0,5.0,3.0,4.0,5.0
Camaraderie 2009 Cabernet Sauvignon (Washington),28,5.0,4.0,5.0,5.0,5.0,3.0
Illahe 2010 Pinot Gris (Oregon),15,3.0,3.0,3.0,5.0,3.0,3.0
Fox Run 2011 Riesling 10 Hanging Delta Vineyard Riesling (Finger Lakes),30,3.0,3.0,5.0,5.0,1.0,1.0
Henschke 2000 Cranes Chardonnay (Eden Valley),36,4.0,3.0,5.0,4.0,2.0,5.0
Pedro Escudero 2005 Fuente Elvira - Fermentado en Barrica Verdejo (Rueda),22,3.0,3.0,5.0,3.0,3.0,1.0
Ch창teau la Caminade 2006 Red (Cahors),14,5.0,5.0,3.0,3.0,5.0,1.0
Bodegas Tarima 2009 Monastrell (Jumilla),8,5.0,3.0,5.0,3.0,4.0,2.0
Dopff & Irion 2008 Domaine du Ch창teau de Riquewihr Les Murailles Riesling (Alsace),,3.0,3.0,5.0,5.0,4.0,3.0
Domaine Rossignol-Trapet 2011 Les Teurons Premier Cru  (Beaune),50,3.0,4.0,5.0,3.0,5.0,5.0
E. Guigal 2006 White (Hermitage),65,5.0,3.0,3.0,5.0,5.0,3.0
Peter Zemmer 2010 Reserve Gew체rztraminer (Alto Adige),25,5.0,3.0,3.0,5.0,4.0,5.0
Falchini 2015 Vigna a Solatio  (Vernaccia di San Gimignano),13,3.0,3.0,5.0,5.0,2.0,3.0
Aia Vecchia 2008 Lagone Red (Toscana),16,5.0,3.0,5.0,3.0,4.0,5.0
LangeTwins 2010 Pinot Noir (Clarksburg),17,3.0,3.0,3.0,3.0,5.0,1.0
Kirkland Signature 2007 Pinot Noir (Santa Barbara County),14,3.0,3.0,2.0,5.0,3.0,3.0
La Croix du Pin 2012 Cuv챕e Prestige Medium Sweet Muscat (Pays d'Oc),10,4.0,3.0,5.0,5.0,3.0,4.0
Ch창teau Beychevelle 2012 Barrel Sample  (Saint-Julien),,3.0,3.0,3.0,3.0,3.0,5.0
Uggiano 2015 Prestige  (Chianti),10,3.0,5.0,5.0,3.0,3.0,3.0
Kenwood 2011 Merlot (Sonoma County),14,3.0,3.0,5.0,3.0,3.0,3.0
Ca' de Calle 2008 Reserva Red (Mendoza),16,3.0,3.0,5.0,3.0,3.0,3.0
Ordaz Family Wines 2014 Placida Vineyard Pinot Noir (Russian River Valley),38,3.0,5.0,3.0,3.0,4.0,3.0
Marco Felluga 2012 Mongris Riserva Pinot Grigio (Collio),30,3.0,3.0,5.0,5.0,5.0,3.0
Michel-Schlumberger 2011 Le Sage Merlot (Dry Creek Valley),35,3.0,3.0,3.0,3.0,5.0,3.0
Cordier 2015 Enjoy la Vie  (Bordeaux),17,5.0,3.0,4.0,5.0,2.0,5.0
Rasa 2014 Dream Deferred Wallula Vineyard Chardonnay (Horse Heaven Hills),45,3.0,3.0,5.0,3.0,2.0,3.0
Lake Sonoma 2008 Cabernet Sauvignon (Alexander Valley),20,4.0,5.0,5.0,3.0,4.0,3.0
Foursight 2007 Charles Vineyard Pinot Noir (Anderson Valley),38,5.0,3.0,5.0,3.0,4.0,3.0
St. Pauls 2009 Gries Lagrein (Alto Adige),16,3.0,3.0,5.0,3.0,4.0,3.0
Sean Thackrey 2010 Cassiopeia Wentzel Vineyard Clone 667 Pinot Noir (Anderson Valley),45,3.0,3.0,5.0,3.0,1.0,5.0
Weixelbaum 2013 Wahre Werte Beerenauslese Chardonnay (Nieder철sterreich),,5.0,3.0,3.0,5.0,3.0,3.0
Guidi 1929 2012 Aurea Riserva  (Vernaccia di San Gimignano),25,3.0,3.0,5.0,5.0,4.0,3.0
Viticcio 2007  Chianti Classico,18,5.0,3.0,5.0,3.0,3.0,3.0
Bonneau 2012 Catherine's Vineyard Estate Grown Chardonnay (Los Carneros),34,3.0,3.0,5.0,5.0,5.0,3.0
Lucas & Lewellen 2013 Cote Del Sol Estate Vineyards Cabernet Sauvignon (Santa Ynez Valley),38,3.0,4.0,5.0,5.0,4.0,3.0
Manuel Olivier 2009  Aloxe-Corton,,3.0,5.0,3.0,5.0,3.0,2.0
Ren챕 Barbier NV Mediterranean White White (Catalonia),6,3.0,3.0,3.0,3.0,3.0,3.0
Cru 2012 Vineyard Montage Pinot Noir (Santa Lucia Highlands),24,3.0,3.0,5.0,5.0,4.0,1.0
Santa Ema 2013 Reserve Cabernet Sauvignon (Maipo Valley),15,3.0,3.0,5.0,5.0,3.0,3.0
Betz Family 2005 La Cote Rousse Syrah (Red Mountain),50,3.0,5.0,5.0,3.0,3.0,1.0
Reilly's 2006 Barking Mad Shiraz (Clare Valley),17,1.0,5.0,3.0,3.0,5.0,3.0
Testarossa 2014 Rincon Vineyard Chardonnay (Arroyo Grande Valley),48,3.0,3.0,5.0,5.0,2.0,3.0
Clos Henri 2011 Pinot Noir (Marlborough),35,3.0,5.0,5.0,3.0,3.0,3.0
Th철rle 2015 Saulheimer Kalkstein Trocken Riesling (Rheinhessen),35,4.0,3.0,5.0,5.0,3.0,3.0
Michel Tissot 2014 Chardonnay (Arbois),15,3.0,3.0,4.0,3.0,3.0,5.0
Summers 2007 Cabernet Sauvignon (Diamond Mountain District),65,3.0,5.0,5.0,3.0,4.0,1.0
Laurent Miquel 2010 P챔re et Fils Syrah-Grenache Syrah-Grenache (Pays d'Oc),10,5.0,5.0,5.0,5.0,3.0,3.0
Marimar Estate 2009 Chico's Run Do챰a Margarita Vineyard Unfiltered Pinot Noir (Sonoma Coast),48,3.0,3.0,5.0,3.0,5.0,3.0
Zaca Mesa 2009 Eight Barrel Estate Grown and Bottled Syrah (Santa Ynez Valley),40,5.0,3.0,5.0,3.0,4.0,3.0
Kintonis 2015 M Malagousia (Peloponnese),18,3.0,3.0,5.0,5.0,3.0,5.0
Domaine de la Solitude 1998 Red (Ch창teauneuf-du-Pape),21,3.0,3.0,5.0,3.0,3.0,3.0
Clos du Bois 2005 Sonoma Reserve Tempranillo (Alexander Valley),23,3.0,5.0,5.0,3.0,4.0,3.0
Henri Abel챕 NV Brut Traditionnel  (Champagne),45,3.0,3.0,5.0,4.0,3.0,2.0
Robert Biale 2014 Founding Farmers Zinfandel (Napa Valley),32,3.0,3.0,5.0,3.0,5.0,5.0
Nickel & Nickel 2010 Martin Stelling Vineyard Cabernet Sauvignon (Oakville),155,3.0,5.0,5.0,3.0,3.0,3.0
Tenuta Pierazzuoli 2011 Riserva  (Chianti Montalbano),13,3.0,5.0,5.0,3.0,4.0,3.0
